Th,Ph,E,NrHits,NrBumps,E1,E1E9,E9E25,Z20,Z53,LatMom
133.873,-84.3779,0.60176,10,1,0.4729,0.862492,0.975943,0.936111,0.0235546,0.703895
82.0163,127.942,1.05441,12,1,0.458018,0.460779,0.97136,0.951166,0.00819062,0.528457
48.7921,168.263,1.24373,28,2,0.45359,0.562908,0.844395,0.843488,0.0123621,0.948666
88.7469,59.3501,0.0415035,2,1,0.024198,0.583035,1,0.989064,0.0005369,0
90.0769,56.635,1.43078,36,1,0.325599,0.369501,0.818599,0.652248,0.054048,0.988427
72.9127,-170.509,0.594399,6,1,0.213826,0.457477,0.786347,0.938069,0.00657966,0.503181
153.103,-130.755,0.320344,5,1,0.165452,0.528285,0.977657,0.981085,0.00358827,0.147448
27.3247,116.021,0.524151,2,1,0.483721,0.922866,1,0.997025,0.000711148,0
106.017,15.389,1.99965,27,3,1.02908,0.684035,0.821702,0.892882,0.0224041,0.867614
7.87246,-23.7464,2.83237,41,3,0.799534,0.579685,0.755985,0.422527,0.0924272,0.979892
57.9392,-96.6748,1.36868,16,2,0.394977,0.384795,0.782028,0.904946,0.0128101,0.909607
11.7741,-6.56803,0.891702,9,1,0.443513,0.511586,0.991876,0.944009,0.0122018,0.55246
127.693,41.6094,1.60095,27,2,0.388993,0.327613,0.879737,0.848041,0.0435842,0.853289
151.555,-109.376,0.551094,12,1,0.398001,0.869247,1,0.815106,0.0183399,0.891796
156.056,131.274,0.0940193,3,1,0.0812393,0.864071,1,0.992505,0.000948323,0.0776946
87.0624,-41.5687,1.01878,20,1,0.505943,0.556556,0.964962,0.877123,0.014538,0.981787
92.8739,8.29024,0.776938,12,1,0.538103,0.764432,0.953676,0.92593,0.00744792,0.945426
13.4556,-147.954,0.186927,5,1,0.136812,0.877952,0.898721,0.830654,0.016373,0.955046
103.784,-177.545,1.55877,28,2,0.691344,0.615951,0.849823,0.854435,0.0328772,0.794467
60.1422,39.944,0.723711,7,1,0.520751,0.767656,0.991345,0.926054,0.0151558,0.904801
7.67537,-154.537,1.15876,13,1,0.408682,0.453755,0.940825,0.622329,0.0650468,0.902253
78.1613,-67.9971,1.13661,13,1,0.464539,0.447213,0.960628,0.944097,0.00922053,0.631607
49.8692,134.791,0.951731,7,1,0.386456,0.509545,0.796899,0.948401,0.00583498,0.588898
65.4198,159.689,0.711359,18,1,0.35012,0.671488,0.872466,0.868593,0.0274414,0.915303
152.234,-17.6087,0.598532,14,1,0.379748,0.82686,0.864435,0.72129,0.0840821,0.989263
130.425,-160.182,0.708821,15,1,0.305535,0.494004,0.92949,0.937192,0.00505657,0.717004
42.4603,-82.1029,1.1013,31,2,0.22259,0.412531,0.647828,0.752511,0.0308064,0.988767
46.1171,158.305,0.832067,9,1,0.444943,0.555838,0.97043,0.971668,0.00749624,0.286782
132.019,49.1802,0.439929,17,1,0.130234,0.503787,0.806255,0.777396,0.0567459,0.985293
73.3933,115.169,0.0836651,5,1,0.0367769,0.476129,1,0.961635,0.0104322,0.436313
34.6846,162.611,0.0406954,2,1,0.0281595,1,1,0,0,0
9.30297,52.6545,0.381385,12,1,0.167843,0.579225,0.832782,0.738672,0.033421,0.972412
153.835,-167.923,0.408481,14,1,0.264797,0.89757,0.95829,0.797244,0.0167695,0.980582
52.9075,-95.7114,0.312262,16,1,0.0746317,0.372604,0.827264,0.763698,0.0076929,0.957979
30.1061,-38.0731,0.494448,10,1,0.250843,0.594928,0.91217,0.891448,0.0247416,0.95155
23.6073,82.7352,0.506013,10,1,0.272396,0.578913,0.972848,0.947351,0.00113778,0.561654
104.233,-173.673,0.33083,12,1,0.0871764,0.357311,0.84583,0.804933,0.0232566,0.978263
152.47,-132.491,0.586074,17,1,0.0984001,0.430974,0.571825,0.825198,0.0410103,0.96962
100.598,-62.4692,1.3998,24,1,0.479901,0.475443,0.891967,0.852852,0.0378225,0.869002
152.625,96.2383,0.095929,3,1,0.0450183,0.52822,1,0.926568,0.0401037,0.539043
55.9532,144.037,0.6694,14,1,0.164953,0.356245,0.714711,0.901814,0.0191193,0.775831
90.2463,110.707,0.342983,2,1,0.331811,1,1,0.964195,0.0168844,0
155.925,81.6923,1.156,20,1,0.495903,0.579184,0.945226,0.857479,0.0232881,0.9693
55.27,-176.543,1.72558,24,1,1.03212,0.901033,0.921255,0.835725,0.0148893,0.774691
38.2568,71.9788,0.112077,9,1,0.0411386,0.62113,0.886487,0.843305,0.0622597,0.832345
64.6438,-26.6301,0.20894,2,1,0.184486,0.882962,1,0.995357,0.00104221,0
129.02,-16.0318,0.221435,11,1,0.100117,0.605834,0.846887,0.115699,0.293371,0.997589
34.7607,-16.5567,0.301894,5,1,0.227639,0.792264,1,0.96137,0.0157389,0.379421
24.7916,3.10226,0.238342,8,1,0.159928,0.777177,0.952478,0.767295,0.0640844,0.974813
9.17618,-150.501,0.215792,16,1,0.0551707,0.669805,0.625341,0.434899,0.0862942,0.994334
161.969,-10.9483,0.45673,11,1,0.171595,0.42215,0.952815,0.928201,0.00338258,0.624672
93.1129,5.0794,0.391502,19,1,0.0789086,0.368689,0.72436,0.653364,0.0151057,0.994673
15.0353,142.028,0.0870471,7,1,0.0263012,1,1,0.623793,0.0496666,0.953078
153.568,96.3942,1.16922,14,1,0.555014,0.596931,0.833244,0.868037,0.00314395,0.971217
12.8547,121.633,0.224704,7,1,0.109218,0.555665,1,0.699956,0.0801367,0.986917
156.896,170.535,1.77534,29,2,0.626893,0.480847,0.892763,0.851228,0.0257354,0.907278
4.34821,119.718,0.197106,3,1,0.178742,0.945984,1,0.929371,0.0360673,0.462243
70.8554,139.688,0.626199,10,1,0.493826,0.920305,0.919221,0.956272,0.00707217,0.344829
59.1076,38.3735,0.635112,16,2,0.135831,0.320297,0.788159,0.890866,0.0221255,0.783338
68.8462,7.69569,0.751501,13,1,0.381263,0.657507,0.840112,0.895405,0.0168433,0.750955
92.4359,-10.7726,0.309494,8,1,0.22654,0.906928,0.925015,0.907021,0.0355177,0.622712
127.325,159.972,0.222723,13,1,0.0653057,0.584397,0.661804,0.802765,0.0559128,0.870886
169.659,27.2153,0.0543451,4,1,0.026316,1,1,0,0,0.991474
97.5613,147.018,1.65141,26,2,0.614543,0.469059,0.920673,0.889473,0.0224957,0.785753
113.312,77.2861,0.277903,4,1,0.202357,0.728154,1,0.985489,0.00308745,0.114024
8.73432,163.691,2.42544,25,4,0.727091,0.715724,0.52771,0.614494,0.0477369,0.940559
120.522,128.423,0.0303033,3,1,0.0134641,0.686023,1,0.316116,0.009533,0.643135
151.844,-4.63625,0.813269,14,1,0.355069,0.550313,0.875699,0.875401,0.011147,0.967086
151.897,175.706,0.578968,8,1,0.446707,0.933475,0.891404,0.909167,0.0153055,0.968898
129.255,20.8689,1.65604,22,1,0.894435,0.588505,0.969713,0.905303,0.0137702,0.904216
76.9017,40.44,0.552756,7,1,0.413611,0.848347,0.927553,0.964864,0.0139281,0.336681
31.5229,-54.2419,0.215267,11,1,0.0610302,0.389697,1,0,0,0.997351
161.801,-1.85596,0.82212,14,1,0.417829,0.615494,0.885363,0.821583,0.0267349,0.996122
29.6532,-21.9704,0.859312,13,1,0.261561,0.455826,0.769168,0.920146,0.0267569,0.647769
98.5525,-121.51,0.895716,9,1,0.526372,0.670016,0.941223,0.903853,0.0243169,0.66378
38.9963,128.819,1.53308,32,1,0.531953,0.453637,0.900554,0.79605,0.0139425,0.988919
155.029,-92.9524,1.63997,17,1,1.15386,0.76327,0.921811,0.96895,0.00505796,0.393969
31.0032,-83.2007,0.832982,29,1,0.280669,0.514508,0.93668,0.0718452,0.278943,0.996343
49.5475,-47.8423,0.838729,7,1,0.479383,0.594694,1,0.936269,0.000352119,0.548903
38.7461,-114.039,0.233197,7,1,0.159682,0.825241,1,0.26895,0.327139,0.996557
25.0652,-175.793,0.734403,16,1,0.464257,0.819269,0.859658,0.880621,0.00346305,0.894957
1.88414,-60.0281,1.07184,7,1,0.476267,0.607191,0.881223,0.707938,0.0722727,0.851543
151.715,-76.3589,0.701806,10,1,0.435726,0.82257,0.913956,0.858717,0.0456232,0.704904
85.5609,-103.147,1.23463,26,1,0.431438,0.564674,0.752863,0.818862,0.00365516,0.989046
59.7677,122.39,0.204386,3,1,0.0991963,0.50924,1,0.957364,0.0215088,0.372122
118.287,48.0789,0.752798,21,1,0.369636,0.83224,0.914863,0.603817,0.0577233,0.985992
126.353,-23.7365,1.57903,25,1,0.486641,0.366562,0.910055,0.881851,0.00639975,0.971041
102.373,-87.371,1.12502,32,1,0.293155,0.39757,0.764087,0.795116,0.0284779,0.977766
32.5093,-1.11333,0.652984,20,2,0.140779,0.440654,0.730981,0.764146,0.0569173,0.984144
160.967,-85.4974,0.340277,9,1,0.184033,0.90075,0.970317,0.827843,0.030068,0.987045
34.5406,-113.313,1.72649,44,1,0.401892,0.314354,0.901464,0.450386,0.152818,0.996903
85.9298,125.437,0.677912,20,1,0.193051,0.427812,0.842883,0.705475,0.0522787,0.996094
70.0296,-88.1835,2.39781,32,3,0.752277,0.46482,0.824117,0.853701,0.0152254,0.841096
47.3876,-41.9905,0.543931,10,1,0.34346,0.678355,0.949976,0.972766,0.00545136,0.35912
139.676,-124.72,0.417823,10,1,0.287331,0.865751,0.98235,0.900007,0.0190826,0.769397
45.8667,44.2739,1.50493,28,2,0.282403,0.329647,0.828626,0.667193,0.0104025,0.959794
8.71304,-120.318,0.374415,12,1,0.241351,0.732276,0.979325,0.891609,0.014119,0.925459
93.7263,153.416,0.925764,12,1,0.562304,0.823834,0.900694,0.876941,0.0466519,0.892367
65.2407,-4.3324,0.0983491,8,1,0.0323811,1,1,0,0,0.99832
155.413,1.47343,0.307376,9,1,0.191199,0.756023,0.965137,0.744563,0.0420986,0.984849
11.2321,86.1421,0.732579,10,1,0.29193,0.425939,0.970874,0.960047,0.0118856,0.394058
139.725,89.3124,0.647941,13,1,0.495108,0.903664,0.924206,0.923497,0.0259878,0.899299
90.4538,-160.863,1.24936,19,1,0.412991,0.39985,0.895148,0.892587,0.025645,0.829427
160.631,-86.6595,0.20048,4,1,0.141398,0.759976,0.962398,0.929225,0.0102808,0.918951
96.2383,38.5287,0.752504,14,1,0.240071,0.379787,0.929338,0.901033,0.00715008,0.738283
44.5417,74.0101,0.839758,12,1,0.351708,0.445419,0.959086,0.964816,0.0023823,0.360912
93.1575,158.292,1.02324,15,1,0.447743,0.507502,0.905952,0.886086,0.0157105,0.921559
23.6179,143.095,0.418346,17,1,0.144842,0.458014,0.976553,0.250583,0.309781,0.989006
92.782,-149.228,1.70812,28,1,0.728587,0.526498,0.874736,0.875747,0.0125035,0.896721
85.4317,-11.1603,0.304488,8,1,0.160915,0.610186,0.937199,0.921607,0.0208095,0.608808
31.9199,91.738,1.39666,20,1,0.654861,0.60058,0.808807,0.924803,0.00659788,0.734812
61.2392,-19.5734,2.26049,33,1,0.39683,0.336014,0.624281,0.853297,0.0378201,0.959748
65.8968,85.1476,0.498476,7,1,0.286395,0.588933,0.975562,0.97639,0.00272284,0.191935
151.326,-46.0291,0.649181,10,1,0.275955,0.479254,0.946488,0.902066,0.00351202,0.930272
116.293,144.929,0.301528,3,1,0.265676,0.910348,1,0.961848,0.00078663,0.579329
116.443,-141.849,0.783664,14,1,0.36956,0.508646,0.94404,0.966472,0.00170452,0.362336
43.6378,-111.68,0.936296,16,1,0.539567,0.725525,0.962753,0.847414,0.0476473,0.939129
112.096,-45.0836,0.722674,10,1,0.373905,0.623306,0.854774,0.95986,0.00469355,0.434597
72.9546,15.5197,0.411154,6,1,0.213949,0.552681,0.986049,0.965178,0.00889007,0.319
108.42,64.0727,0.822481,9,1,0.378274,0.491161,0.936389,0.975814,0.00196331,0.223417
152.419,159.992,0.690369,8,1,0.34748,0.534036,1,0.894128,0.00717807,0.946203
110.662,-111.704,0.37914,8,1,0.162281,0.479145,1,0.888191,0.0147607,0.830281
94.379,22.4329,0.346289,4,1,0.320209,1,1,0.958718,0.0122882,0.85875
64.8445,-157.569,1.45538,24,3,0.533085,0.519294,0.87255,0.782922,0.0275038,0.879529
51.1275,148.467,1.8831,30,1,0.897916,0.592274,0.901871,0.880141,0.0100637,0.975011
107.172,69.4068,0.184785,14,1,0.0325254,0.467847,0.855033,0,0,0.999164
72.2078,68.5903,0.448229,7,1,0.393383,0.933828,1,0.936492,0.0048375,0.636977
107.564,123.295,0.744133,9,1,0.355547,0.521567,1,0.915942,0.00951172,0.799092
64.5232,-23.3252,1.30687,33,2,0.572113,0.624663,0.802766,0.839423,0.0197206,0.928817
6.70614,-2.91859,1.68249,28,3,0.387474,0.627883,0.557318,0.547892,0.0215283,0.967403
128.692,-109.974,0.289826,10,1,0.171419,0.707258,0.930817,0.875679,0.0161384,0.976694
112.095,115.432,0.231319,3,1,0.196237,0.898512,1,0.973606,0.0140178,0.281705
73.0597,20.4845,0.946208,25,1,0.386786,0.485734,0.984585,0.684108,0.096273,0.982848
28.0776,-137.82,0.790703,16,1,0.296,0.633579,0.784303,0.825764,0.041973,0.974168
97.2358,51.9185,1.53555,18,2,0.608344,0.61506,0.727995,0.886798,0.0234456,0.903984
110.637,-57.5771,0.149455,5,1,0.116583,0.862859,1,0.888023,0.0168554,0.957299
78.1829,28.9007,1.06767,21,1,0.2912,0.33989,0.897528,0.295446,0.329549,0.99747
70.8969,-40.9396,0.617358,9,1,0.238405,0.566811,0.749598,0.862635,0.0294973,0.81192
8.75463,92.187,0.290692,7,1,0.101055,0.354912,1,0.94625,0.0109727,0.535681
161.767,72.7538,0.440468,8,1,0.371317,0.954459,0.986285,0.867351,0.00539963,0.929873
48.1535,-171.082,0.278655,7,1,0.152523,0.659613,0.935624,0.942847,0.0226137,0.522176
77.111,31.7872,0.294132,3,1,0.264941,0.927533,1,0.987726,0.00561441,0.10432
6.54357,-7.18813,0.098266,2,1,0.0798848,1,1,0,0,0
120.446,35.6674,0.314141,13,1,0.134815,0.568445,0.953591,0.74634,0.0139801,0.926027
160.32,-177.033,0.930272,12,1,0.315452,0.496275,0.780387,0.92214,0.0238402,0.843185
15.4156,-100.836,0.400554,23,3,0.111051,0.644491,0.5671,0.689411,0.0402107,0.985394
17.0843,-19.8373,0.90271,19,1,0.359082,0.67446,0.670611,0.83396,0.0184173,0.979666
5.15571,-69.4158,2.44373,26,3,0.547291,0.344966,0.722386,0.491339,0.0815326,0.96074
36.0362,-89.8045,0.107216,5,1,0.0390851,0.428341,1,0.611899,0.164245,0.989064
119.136,61.2849,1.53084,27,1,0.526438,0.427179,0.897855,0.868337,0.00426365,0.975146
33.2452,-119.982,0.76685,15,1,0.486191,0.716239,0.929211,0.954732,0.0100255,0.476214
138.959,109.636,1.15399,9,1,0.665675,0.596861,1,0.947535,0.00376386,0.940929
27.3753,-131.934,0.541549,12,1,0.193582,0.556587,0.761818,0.89907,0.0250359,0.742153
167.565,-47.0286,0.0853389,5,1,0.0319908,0.459584,1,0.220262,0.356846,0.990156
15.0614,89.9426,0.281157,5,1,0.128417,0.464445,1,0.961243,0.00109515,0.670227
157.881,-126.232,0.473399,12,1,0.2015,0.68956,0.767444,0.786718,0.00537381,0.940183
98.0146,-2.31144,0.911515,15,1,0.571796,0.74429,0.951558,0.817671,0.0261283,0.941556
103.033,-164.66,0.691781,21,2,0.179353,0.771419,0.760784,0.758463,0.0511026,0.882162
104.941,126.938,0.870538,15,2,0.408596,0.731087,0.700853,0.897338,0.0117552,0.789093
36.4369,49.7055,0.204105,13,1,0.0493752,0.647014,0.596524,0.00557445,0.188477,0.995288
36.4978,-22.4631,1.12121,10,1,0.588051,0.603303,0.939891,0.949775,0.0176541,0.504078
55.9038,-92.3839,1.0526,13,2,0.370527,0.449986,0.841117,0.932129,0.0176162,0.5944
110.884,179.033,0.275782,11,1,0.0869739,0.464047,0.885898,0.753454,0.0285504,0.904285
52.1621,-154.152,1.03652,20,1,0.291602,0.40552,0.876788,0.807448,0.0458812,0.965005
138.879,145.52,0.841508,8,2,0.52353,0.762638,0.875135,0.945389,0.0176244,0.431305
33.7804,-174.007,0.399848,9,1,0.181479,0.755116,0.692003,0.883088,0.0218255,0.96579
36.8487,-69.3061,0.656125,14,1,0.18426,0.351872,0.824744,0.929377,0.00548249,0.697986
40.4015,-79.6027,0.734984,7,1,0.446709,0.644193,1,0.901315,0.00703863,0.9684
98.4413,-74.9283,1.04292,16,1,0.730637,0.774772,0.94538,0.924537,0.0078133,0.971085
44.1844,144.117,1.19783,13,1,0.786808,0.711349,0.923406,0.968142,0.00325223,0.381001
62.4816,-70.1584,0.954496,21,1,0.562894,0.737597,0.923368,0.800464,0.00831806,0.969792
158.477,31.0762,0.656209,14,1,0.37206,0.701734,0.910696,0.815558,0.00843157,0.968251
30.1899,-81.5167,0.407946,5,1,0.212496,0.627354,0.8303,0.953464,0.0124413,0.332615
13.555,102.04,0.803739,12,1,0.51546,0.731459,1,0.807032,0.018056,0.97129
37.6297,-112.652,0.67982,6,1,0.447566,0.678604,1,0.980763,0.000516014,0.228302
108.089,-171.027,0.626083,12,1,0.388911,0.770243,0.92318,0.868906,0.0158425,0.749773
151.976,65.3366,0.718771,18,2,0.145736,0.330132,0.863585,0.723334,0.0572582,0.957781
113.772,-140.723,0.28753,9,1,0.209305,0.833787,1,0.873159,0.0163793,0.777148
44.316,173.597,0.370691,14,1,0.151275,0.538046,0.809015,0.756711,0.0646993,0.992836
126.917,62.5145,0.962188,17,1,0.244209,0.442597,0.880811,0.789652,0.0345385,0.912406
94.4039,-68.1291,0.435876,10,1,0.207841,0.72199,0.742569,0.812965,0.0272579,0.956372
127.617,-106.671,0.401871,6,1,0.240058,0.622445,0.959683,0.978973,0.00446327,0.222013
23.948,130.718,0.734035,13,1,0.464668,0.726389,0.901238,0.9537,0.00715692,0.844043
19.0304,-157.984,0.965183,33,3,0.262727,0.52212,0.80319,0.571499,0.00821333,0.992887
47.4127,129.653,0.980499,15,3,0.455541,0.676069,0.85507,0.858105,0.0371512,0.779623
24.8868,76.8505,1.30224,17,1,0.614983,0.695348,0.903111,0.822367,0.0498399,0.864577
77.1231,168.893,0.872424,18,1,0.479342,0.706056,0.851422,0.907004,0.00735743,0.71224
9.77951,-27.8002,0.628105,18,1,0.268696,0.52668,0.983854,0.64836,0.051394,0.989468
3.72642,81.6029,2.20959,21,2,0.611336,0.794683,0.740731,0.38255,0.0786187,0.970317
110.576,85.0496,1.31514,17,1,0.729489,0.621036,0.944306,0.924243,0.00415224,0.979837
3.48521,-106.222,0.647726,3,1,0.631197,0.986777,1,0.991344,0.0027847,0.0928543
54.1167,-143.179,0.368958,5,1,0.173155,0.502222,1,0.890288,0.0115701,0.908449
60.2093,79.4459,0.341164,6,1,0.262271,0.835323,0.946352,0.974232,0.00156493,0.328186
26.9954,83.1866,0.252994,9,1,0.078542,0.395874,0.87853,0.886871,0.0136099,0.980299
139.215,101.248,0.112065,2,1,0.0733595,0.654614,1,0.977112,0.00307419,0
109.476,-160.285,0.259702,4,1,0.123973,0.477367,1,0.971424,0.00289557,0.226899
17.2869,-105.331,0.12274,7,1,0.0464739,0.676125,0.825071,0.673701,0.0538723,0.987066
151.988,-32.4818,0.423655,14,1,0.111639,0.403557,0.926581,0.720977,0.00446156,0.99028
138.55,-15.0747,0.521868,7,1,0.380481,0.763255,1,0.972679,0.00951143,0.324855
15.7512,178.426,1.49413,16,1,0.327104,0.275838,0.851501,0.890097,0.0218924,0.894216
57.6295,-77.3914,0.586321,16,1,0.248111,0.506468,0.862064,0.922492,0.00472717,0.675866
156.181,-173.584,1.94435,36,2,0.70557,0.512373,0.787743,0.841189,0.0249014,0.960974
80.7134,-110.357,0.265772,15,1,0.103423,0.612387,0.938174,0.46865,0.168765,0.992494
33.5415,-24.3862,0.236888,12,1,0.12918,0.700803,0.956499,0.141456,0.336187,0.995047
121.99,105.053,1.40397,28,1,0.626134,0.559532,0.923388,0.86415,0.0192454,0.83296
129.688,-83.2565,0.550646,17,1,0.246787,0.67115,0.803134,0.665333,0.0432903,0.976086
92.2767,30.7866,0.536341,12,1,0.0972016,0.376989,0.83658,0.757147,0.0406363,0.898678
98.7119,-106.126,0.0427304,5,1,0.00944354,1,1,0.746471,0.123566,0.738858
135.287,-45.7675,0.738062,18,1,0.303309,0.590478,0.872728,0.842926,0.0156223,0.941923
7.60626,-160.325,2.05173,23,2,0.850698,0.666839,0.884201,0.482824,0.0370245,0.963929
22.877,-131.682,0.208798,7,1,0.076285,0.438188,1,0,0,0.99727
65.5302,-17.5759,0.501073,8,1,0.243444,0.669989,0.740599,0.935033,0.0116516,0.91649
103.552,179.301,0.391292,6,1,0.284664,0.76641,0.985272,0.962116,0.00772976,0.362347
135.679,79.6022,0.421683,15,1,0.279782,0.921369,1,0.646182,0.066261,0.984092
130.733,-151.375,0.497193,7,1,0.200448,0.42467,0.949348,0.962533,0.00656327,0.374774
68.6008,-71.231,0.0256586,1,1,0.0256586,1,1,1,8.07168e-48,0
123.577,-19.1528,0.150791,11,1,0.0306385,0.356586,0.864758,0.843406,0.0313504,0.931146
13.5385,58.0824,2.08085,37,2,0.938568,0.673903,0.81225,0.786062,0.0268433,0.881434
12.1542,-154.903,1.01279,11,2,0.218235,0.381311,0.68249,0.882349,0.00725492,0.793607
97.4106,44.2898,1.04519,17,1,0.513352,0.571164,0.921881,0.899648,0.00567749,0.82202
18.9132,26.723,1.08595,21,1,0.508016,0.58427,0.912947,0.814601,0.00914394,0.926147
30.0464,-15.7044,1.50262,22,1,0.861893,0.721935,0.841772,0.911566,0.00543267,0.94415
70.4066,-147.853,1.11559,12,1,0.901761,0.845923,1,0.927328,0.00662766,0.958784
116.958,-59.6709,0.170987,9,1,0.093072,0.801058,0.942813,0.215301,0.293183,0.994797
159.818,-4.12207,0.177086,6,1,0.0479763,0.430879,0.736092,0.920239,0.0107108,0.626443
36.0319,-56.8698,1.21512,23,3,0.348164,0.536712,0.707815,0.807433,0.0704657,0.839761
67.5857,-103.087,0.285506,6,1,0.123195,0.466276,0.96947,0.960163,0.00806299,0.395692
67.999,123.309,0.717018,8,1,0.330625,0.563828,0.817822,0.949719,0.00689474,0.538354
22.2454,-99.2704,0.562789,5,1,0.271456,0.495048,0.989596,0.97956,0.00315277,0.165267
67.4697,-166.871,1.26256,22,1,0.535924,0.517217,0.940021,0.855204,0.0139711,0.932973
94.2567,18.5817,0.791011,31,1,0.287256,0.595204,0.753377,0.754788,0.0127094,0.987567
8.76819,91.1878,0.177863,13,1,0.0295246,1,1,0,0,0.999193
45.1279,124.75,0.239823,9,1,0.131625,0.626954,0.958728,0.903504,0.0175911,0.851472
160.871,157.703,0.38938,8,1,0.163017,0.50779,0.894432,0.946667,0.0147041,0.500716
34.2424,5.27441,1.57932,23,1,0.532768,0.429815,0.820887,0.924097,0.00511559,0.747256
90.0519,-126.133,1.82063,15,1,1.08789,0.672044,0.903066,0.959774,0.0031563,0.481861
52.3756,2.10026,1.47974,24,2,0.811437,0.71312,0.877123,0.893593,0.021195,0.91155
71.1329,70.9281,0.668678,15,1,0.24532,0.455919,0.957912,0.840847,0.0112935,0.800003
14.2479,33.4121,0.285475,7,1,0.114844,0.475232,0.890358,0.940644,0.022961,0.527997
3.54832,121.784,2.79226,32,1,0.472149,0.509482,0.759451,0.263806,0.114581,0.988296
114.04,-27.7192,0.885839,19,2,0.512203,0.766366,0.841358,0.913178,0.0165857,0.642024
120.032,157.092,1.58971,30,2,0.387559,0.330365,0.856809,0.844026,0.0288601,0.979054
41.5036,-58.0168,0.14756,6,1,0.0823597,0.603367,1,0.704771,0.107271,0.984676
35.5933,-13.0012,0.646681,11,1,0.264241,0.480321,0.884053,0.932635,0.0134215,0.683514
91.726,14.8176,0.724572,9,1,0.186378,0.419486,0.645171,0.890363,0.0294044,0.947093
42.695,14.6222,0.0621728,4,1,0.0222593,0.552971,0.647455,0.951456,0.00685325,0.285596
151.028,126.053,1.14548,24,1,0.501331,0.655035,0.959155,0.761953,0.0469914,0.974154
12.769,123.658,0.201004,17,1,0.0350286,0.609822,0.867708,0.0916794,0.0339503,0.997957
123.977,117.064,0.830212,19,1,0.389112,0.62209,0.863667,0.865794,0.0276635,0.944836
135.464,126.873,0.563305,5,1,0.312208,0.719752,0.870098,0.945107,0.0196577,0.305553
138.914,13.6819,0.273736,4,1,0.0981601,0.358595,1,0.978707,0.00417686,0.239728
83.5994,-162.771,1.75638,36,1,0.679954,0.481135,0.905273,0.839276,0.011566,0.992307
77.6331,-6.33957,0.231253,12,1,0.0798976,0.673922,0.695702,0.689029,0.0266565,0.977826
6.63765,-179.757,1.57931,24,2,0.40958,0.732304,0.422513,0.452052,0.042873,0.972783
11.5003,12.1741,0.601502,13,1,0.263836,0.584923,0.886697,0.861855,0.0309662,0.93825
89.1713,154.283,0.823899,21,1,0.25656,0.391468,0.909074,0.859645,0.0212618,0.907168
104.86,-93.3854,0.694412,12,1,0.408575,0.690588,0.882718,0.846936,0.0275681,0.991843
68.8803,14.4235,0.621269,12,1,0.305448,0.638421,0.833755,0.894447,0.0338413,0.705459
156.335,-96.462,1.68558,40,2,0.423651,0.375431,0.796026,0.803201,0.0368876,0.9918
39.4555,10.826,1.66464,28,2,0.651013,0.528936,0.809343,0.909089,0.00316317,0.747313
101.001,-67.5913,1.03224,24,2,0.272399,0.413621,0.797668,0.859962,0.00898027,0.972318
18.2571,50.0413,0.538325,8,1,0.263784,0.537576,0.962084,0.908255,0.00489395,0.837863
29.3991,-27.1925,0.570906,2,1,0.294409,0.515687,1,0.989463,9.47693e-05,0
3.04752,55.9315,0.753231,10,1,0.446902,0.739476,0.866589,0.815042,0.0191829,0.97122
