Th,Ph,E,NrHits,NrBumps,E1,E1E9,E9E25,Z20,Z53,LatMom
160.372,-156.767,2.8143,18,1,2.16707,0.806759,0.965712,0.974679,0.000599342,0.59237
112.344,-79.6194,2.77921,15,1,1.87256,0.699214,0.967158,0.975067,0.00316497,0.269446
116.006,-145.219,2.57302,23,1,2.10551,0.862086,0.970655,0.965777,0.00264346,0.856276
9.25845,-9.16332,3.88443,23,2,2.16259,0.824349,0.690821,0.831782,0.0158396,0.797801
0.645481,-162.327,3.38652,9,1,2.92636,0.910913,0.951741,0.956986,0.00134905,0.420471
118.904,73.6904,2.66164,21,1,0.893231,0.35403,0.964258,0.96261,0.000294432,0.437787
139.687,-20.1329,4.12884,15,1,3.18995,0.795133,0.974425,0.984699,0.00143744,0.220388
15.6617,136.373,2.78435,21,1,2.26827,0.855558,0.956761,0.978557,0.00275875,0.286287
29.772,-14.9933,4.20433,26,1,3.11122,0.770461,0.971624,0.977899,0.000945349,0.593886
107.824,61.3957,4.68355,29,1,3.6754,0.814949,0.975503,0.973568,0.000116208,0.800187
158.752,20.6834,3.6915,25,1,2.22309,0.646343,0.950905,0.961157,0.00369218,0.74357
32.2006,-12.2363,3.31804,22,1,2.38537,0.751879,0.968917,0.963448,0.0003631,0.94059
65.3554,-52.1034,2.98626,26,1,1.15858,0.41602,0.95126,0.957708,0.0023197,0.79596
102.719,-10.5532,1.78712,14,1,1.48628,0.854507,0.989307,0.979198,0.00339465,0.263858
107.348,-46.8543,3.61491,22,1,2.986,0.860438,0.966375,0.98222,0.000311691,0.245216
38.1315,56.2843,4.31969,32,1,3.01921,0.735383,0.972666,0.959675,0.00129202,0.941188
31.1252,-109.418,1.91976,21,1,1.45125,0.815054,0.938813,0.958097,0.00314598,0.950157
108.85,-64.3956,2.39286,23,1,1.82379,0.797727,0.977491,0.9669,0.00312977,0.445339
138.527,125.696,2.4724,17,1,1.53452,0.649128,0.961421,0.975842,0.000404297,0.259704
84.0237,136.632,2.19822,18,1,1.40455,0.667304,0.967243,0.971936,0.00181199,0.324192
8.89399,-78.2052,3.64756,25,1,3.05204,0.876713,0.964366,0.976441,0.000555342,0.316402
62.021,36.8031,2.50963,25,1,1.90295,0.803194,0.966407,0.965515,0.00390095,0.415776
152.943,-0.858332,3.26789,18,1,1.70584,0.538648,0.980953,0.965025,0.00265531,0.728783
120.867,-107.819,4.01856,22,1,1.82108,0.475283,0.960038,0.971537,0.000390344,0.285164
121.865,85.3867,1.55266,14,1,0.930089,0.618847,0.971766,0.977193,0.00157936,0.22498
157.377,-177.235,3.59012,25,1,2.18589,0.669429,0.929993,0.965737,0.00516289,0.522543
99.4149,-77.7823,1.21831,14,1,0.961644,0.841694,0.947518,0.975126,0.00614188,0.306192
97.3993,-55.3467,2.05278,15,1,1.5784,0.794371,0.967945,0.983156,0.000639026,0.194625
124.168,34.1373,2.51058,20,1,1.95994,0.823576,0.96002,0.972957,0.00511528,0.341128
138.881,54.1554,3.24475,19,1,2.59197,0.823219,0.978605,0.981585,0.00134738,0.434787
128.836,-60.0013,1.54368,11,1,1.28274,0.854079,0.972933,0.986391,0.00234817,0.194349
95.3424,15.3897,2.30476,25,1,0.919175,0.426821,0.951888,0.956638,0.00320462,0.466294
17.4685,83.8479,4.61997,28,1,3.69983,0.845364,0.961369,0.969741,0.00248062,0.373907
82.1524,-132.489,2.0874,15,1,1.27211,0.631902,0.970044,0.977121,0.0015379,0.237205
4.07096,13.7145,2.54849,16,1,1.48305,0.625134,0.942093,0.859971,0.0179553,0.682713
86.6987,-127.671,4.55291,25,1,2.75377,0.641299,0.955239,0.966972,0.00445542,0.728796
18.3643,57.1828,4.32008,26,1,3.53383,0.857038,0.967732,0.971492,0.002678,0.564556
71.9229,-173.31,5.09169,26,1,3.55181,0.729318,0.96417,0.973383,0.00237572,0.915456
56.2365,-8.33727,1.113,12,1,0.740147,0.682258,0.97897,0.976071,0.00221103,0.495253
126.743,95.8255,4.73356,22,1,3.62399,0.790773,0.973175,0.980342,0.00147837,0.258812
130.826,157.46,4.12537,21,1,2.9815,0.74826,0.969527,0.979206,0.000833572,0.722908
122.512,82.305,1.58129,19,1,1.07635,0.733336,0.970932,0.960243,0.00255226,0.743988
92.3595,-57.5516,4.82771,25,1,3.90883,0.8436,0.966335,0.977858,0.00224586,0.298696
59.9508,1.09398,1.94995,26,1,1.33423,0.740082,0.95036,0.956052,0.00673094,0.903323
84.8976,-125.516,2.02456,17,1,1.59292,0.825129,0.959474,0.97406,0.00506835,0.735323
49.887,-45.0255,1.69971,15,1,1.1448,0.70685,0.96599,0.96991,0.0013826,0.902469
44.9584,113.482,3.44888,18,1,2.26848,0.677824,0.976625,0.978173,0.00122172,0.88328
50.7043,-130.861,3.74088,24,1,1.66972,0.462651,0.978377,0.970969,0.00277647,0.664666
88.8838,7.28727,4.51682,31,1,2.34903,0.549361,0.962986,0.964333,0.0015266,0.357631
78.5739,1.77712,3.09238,18,1,1.86737,0.640364,0.948733,0.973323,0.00185362,0.282608
67.4491,72.6166,3.16293,22,1,1.80866,0.597422,0.976667,0.968822,0.00527649,0.740459
116.565,-42.3712,1.81468,14,1,1.33203,0.762416,0.970224,0.981504,0.00392329,0.214634
65.7055,104.029,3.89341,24,1,2.73212,0.738149,0.962227,0.974126,0.00278437,0.620593
131.124,141.872,1.61573,18,1,1.12778,0.736296,0.978761,0.955786,0.0090598,0.466945
152.386,92.6024,4.23014,20,1,2.26415,0.550513,0.983751,0.970403,0.00205547,0.669962
81.0912,159.313,4.63901,23,1,2.40525,0.545924,0.959716,0.970462,0.00134159,0.319942
45.2103,173.17,4.17785,26,1,2.28328,0.579963,0.952689,0.968022,0.00173394,0.853671
93.8295,107.44,3.18057,20,1,2.19476,0.718496,0.971451,0.975342,0.0017312,0.287254
22.81,-111.274,4.57001,22,1,3.68052,0.82615,0.989692,0.972067,0.00161244,0.931688
31.94,-94.6979,1.7915,19,1,0.645948,0.377809,0.96471,0.955788,0.00111961,0.967999
128.444,148.377,4.83742,23,1,1.93337,0.414947,0.971907,0.972245,0.00160833,0.292606
24.0281,139.63,4.71042,27,1,3.56524,0.787482,0.975645,0.97721,0.00181735,0.702414
125.986,-0.479703,4.5612,28,1,2.25,0.524727,0.954988,0.964734,0.00517094,0.681905
33.8423,128.627,2.83903,28,1,2.19637,0.821326,0.96227,0.966936,0.00266715,0.901028
26.3919,-86.7833,3.49005,17,1,2.92713,0.857342,0.981206,0.988072,0.00107254,0.178793
72.1474,90.3581,3.41534,22,1,2.56429,0.7818,0.971378,0.975938,0.00113458,0.519797
7.13837,64.3081,3.59852,20,1,2.82358,0.813817,0.973265,0.972173,0.000545036,0.94815
154.257,87.7548,1.50816,12,1,0.996461,0.689235,0.95862,0.982577,0.00119297,0.172059
116.567,-45.8608,2.00915,15,1,1.43646,0.741432,0.964297,0.979721,0.00065668,0.255301
11.3151,-99.9981,1.45974,16,1,0.787292,0.566192,0.957754,0.967263,0.00323591,0.351276
18.7667,-160.749,4.0011,22,1,1.73229,0.452326,0.965511,0.965316,0.00284043,0.39701
112.16,67.4449,3.27694,24,1,2.42951,0.774537,0.962082,0.976566,0.0016533,0.287727
105.263,-106.033,2.17288,15,1,1.59781,0.75846,0.97549,0.979896,0.00117124,0.235992
130.181,133.375,2.59054,18,1,1.99759,0.796126,0.975687,0.982649,0.000666645,0.207637
120.207,44.8015,1.5205,16,1,1.05621,0.717436,0.981222,0.972411,0.00274568,0.314842
21.5855,-107.058,1.0141,15,1,0.806889,0.840029,0.953967,0.967593,0.00465051,0.458437
86.1608,-43.9701,3.93047,24,1,2.90596,0.788151,0.948251,0.970139,0.00264269,0.684086
68.6585,-95.3028,2.10365,16,1,1.69307,0.828625,0.97362,0.985473,0.00196137,0.184099
132.988,-142.991,1.86255,20,1,0.93918,0.539369,0.946614,0.965375,0.0057453,0.366884
56.5229,155.05,3.2554,22,1,1.97942,0.62788,0.973704,0.970196,0.00133398,0.621377
96.9812,136.954,1.99618,25,2,0.980194,0.547182,0.918135,0.95635,0.00307867,0.462089
56.6811,50.0644,2.77959,22,1,2.11494,0.786048,0.980429,0.977038,0.000962509,0.304478
117.225,54.5025,2.15376,17,1,1.60868,0.792981,0.955132,0.975388,0.00307229,0.282661
153.018,23.642,4.1476,21,1,2.00348,0.50964,0.954717,0.96177,0.00375158,0.526435
46.278,93.5893,3.07614,22,1,1.78304,0.604519,0.969706,0.972749,0.000173947,0.733582
118.18,75.5831,1.95127,13,1,1.43413,0.759723,0.96742,0.981577,0.000856183,0.219607
3.65299,-101.11,2.90692,12,1,1.67124,0.612968,0.956495,0.888445,0.0129865,0.622845
151.377,35.0159,2.03957,10,1,1.18883,0.588963,0.993086,0.97767,0.00200588,0.281761
136.209,-75.549,1.85484,22,1,1.33137,0.784257,0.927245,0.967546,0.00395449,0.375416
8.08285,-106.383,4.4747,21,1,2.48973,0.577329,0.969428,0.971986,0.00110377,0.2826
90.7443,14.7365,2.34836,19,1,1.79356,0.788111,0.976487,0.980391,0.00107822,0.240735
156.475,164.965,2.9802,25,1,1.24013,0.480572,0.904579,0.949207,0.00090084,0.518439
89.8206,4.17442,2.1007,18,1,1.34804,0.664368,0.974238,0.976147,0.000411942,0.66428
151.746,-68.009,3.72832,24,1,1.85433,0.517276,0.978705,0.956043,0.00195608,0.7481
103.357,-123.648,3.44269,26,1,2.64854,0.807055,0.976719,0.965963,0.00632849,0.42128
77.9129,104.013,1.42127,14,1,0.845198,0.630169,0.967958,0.962951,0.00186941,0.655475
41.1327,-30.8855,3.45256,28,1,2.91944,0.881671,0.975405,0.976492,0.00350229,0.872836
106.869,41.6657,2.66721,24,1,1.90381,0.765633,0.949307,0.965303,0.000450193,0.748254
48.64,-143.892,3.15354,26,1,2.40638,0.80101,0.963722,0.971681,0.000499832,0.755705
57.358,-30.2094,3.6568,24,1,2.97694,0.850875,0.96633,0.976885,0.00241864,0.316919
80.3576,26.459,4.77995,27,1,2.11767,0.470976,0.952262,0.962551,0.00230638,0.605027
21.2842,-115.411,4.74287,28,1,3.8129,0.84129,0.967854,0.976724,0.00355212,0.308347
118.929,-2.16439,1.1751,13,1,0.628364,0.559756,0.966543,0.967718,0.0014649,0.349074
45.6835,154.364,2.55976,19,1,2.04329,0.824224,0.972924,0.983227,0.00101395,0.225473
76.861,170.486,4.21455,22,1,3.03059,0.746149,0.968102,0.977598,0.00225869,0.245138
90.2497,39.1429,4.49721,23,1,3.85612,0.890257,0.970481,0.983212,0.0018901,0.240617
79.6305,37.2018,3.82758,25,1,2.95095,0.807892,0.966219,0.973723,0.00209457,0.331404
22.2487,40.8386,2.27768,11,1,1.93798,0.872811,0.97717,0.989842,0.00161658,0.116899
60.2307,13.8819,2.9629,20,1,2.14414,0.753171,0.972355,0.975449,0.000737124,0.315341
77.9996,36.1928,4.20737,23,1,2.36914,0.584869,0.97115,0.971253,0.00324908,0.311556
24.9655,37.1356,1.14873,14,1,0.986062,0.899128,0.968009,0.960535,0.00364031,0.960668
160.974,-20.5438,4.10094,16,1,2.06966,0.525193,0.961967,0.973943,0.00245765,0.424455
54.1125,-126.622,3.80577,26,1,1.89652,0.534226,0.954817,0.96308,0.00213257,0.414457
105.913,51.8956,4.02073,27,1,3.15837,0.822412,0.966208,0.972848,0.00164208,0.341419
74.1763,-56.0793,3.74239,22,1,2.83597,0.787965,0.969769,0.976837,0.000866007,0.286037
98.1603,17.3978,4.5434,27,1,3.06197,0.710981,0.961641,0.970665,0.00184469,0.353415
80.8388,41.5107,2.61377,23,1,2.0941,0.835098,0.975207,0.974214,0.00334239,0.660129
8.74406,124.964,4.31372,23,1,3.05979,0.738305,0.962708,0.976484,0.000342504,0.282475
123.082,7.55005,4.16311,30,1,3.22522,0.80511,0.977497,0.973306,0.00281802,0.335775
137.04,-10.8129,1.11949,13,1,0.877917,0.82528,0.964634,0.971807,0.00656666,0.79838
159.768,-105.36,2.69838,16,1,1.9662,0.749693,0.971946,0.98123,0.000423935,0.245551
134.602,129.378,1.67626,14,1,1.21943,0.746789,0.99142,0.972558,0.00356911,0.737414
112.986,94.7731,1.84257,16,1,1.03701,0.608874,0.934816,0.961096,0.00266339,0.796338
7.48338,-141.993,4.57843,18,2,2.16715,0.814262,0.58788,0.857414,0.0178981,0.706575
37.4819,-13.3919,4.77778,23,1,3.69976,0.798817,0.977698,0.981931,0.00146178,0.824369
126.643,114.064,3.75686,19,1,2.49343,0.688442,0.972697,0.975904,0.00125764,0.30179
78.966,-76.1194,1.67109,17,1,1.247,0.784542,0.961188,0.975069,0.00320405,0.316498
32.653,9.79635,4.66067,22,1,3.93338,0.868668,0.976928,0.983948,0.0012586,0.646017
44.8385,102.502,4.76725,34,1,2.45506,0.54417,0.968948,0.962219,0.00224713,0.910567
124.982,-148.534,2.48863,20,1,1.76342,0.758079,0.958832,0.967317,0.00805819,0.382924
38.646,98.3463,1.38772,13,1,0.739495,0.556127,0.967291,0.976959,0.00171656,0.218562
75.4854,-50.3937,4.51411,21,1,3.26751,0.746477,0.976666,0.979375,0.000512708,0.623546
70.1718,-95.0888,2.88191,21,1,1.97856,0.731711,0.948,0.97216,0.00228307,0.318684
72.6315,50.1067,4.54658,28,1,3.68482,0.846693,0.970802,0.977826,0.00186156,0.558519
6.15181,34.8914,3.98691,17,1,2.38933,0.770639,0.903154,0.868419,0.00485935,0.697611
68.5334,61.1098,3.20228,21,1,2.60138,0.844017,0.977605,0.977137,0.00426667,0.818573
155.445,-21.7061,4.28862,26,1,2.00194,0.495555,0.956757,0.958292,0.00454966,0.502472
135.404,-159.277,2.53271,15,1,2.13705,0.859575,0.981627,0.988936,0.000987435,0.146136
154.212,49.4975,1.25878,15,1,0.521637,0.432886,0.966035,0.95945,0.00267787,0.640672
50.6641,-32.8466,4.50573,27,1,3.58019,0.825726,0.974435,0.978672,0.00168271,0.309404
95.9119,-165.343,2.20397,20,1,1.58404,0.750153,0.96778,0.969806,0.00175639,0.348732
46.1087,43.2733,1.59095,20,1,1.218,0.814004,0.965189,0.970388,0.00518287,0.366323
47.1685,154.533,1.1528,13,1,0.914601,0.825901,0.960612,0.98433,0.00169517,0.180007
106.869,37.7516,2.25125,22,1,1.34984,0.651203,0.931354,0.960764,0.0029951,0.440526
7.51993,39.0229,2.62027,11,1,1.14693,0.615074,0.714628,0.853113,0.0330367,0.662707
158.453,4.69562,2.3316,22,1,1.29678,0.588011,0.971706,0.956782,0.00228761,0.826454
120.385,-126.453,3.52021,21,1,1.95085,0.576012,0.967515,0.969984,0.00117415,0.717863
156.837,139.6,3.38351,24,1,1.19313,0.368173,0.970411,0.953939,0.00349639,0.450602
129.238,115.029,2.94446,14,1,2.52734,0.876949,0.978776,0.98903,0.000272313,0.15924
149.187,-158.805,1.63464,15,1,1.51597,0.976625,0.988909,0.951915,0.00236964,0.754144
129.401,64.0834,3.40949,23,1,2.7058,0.827632,0.969564,0.978091,0.00162717,0.302928
11.0596,-91.2802,3.75612,26,1,2.72788,0.75618,0.974285,0.971473,0.0022046,0.349951
88.5521,-82.2209,4.88626,24,1,3.31123,0.705914,0.972796,0.966746,0.00198821,0.750012
105.474,-122.933,4.9692,24,1,4.25442,0.881447,0.978833,0.982913,0.000810446,0.253753
58.2919,-130.312,2.87006,23,1,2.06353,0.759947,0.960737,0.971001,0.00289982,0.343806
150.737,-47.3586,0.881675,12,1,0.598294,0.720549,0.98617,0.935069,0.00101111,0.742562
19.3209,116.276,2.52164,18,2,2.10643,0.87247,0.967758,0.976513,0.00624707,0.305603
25.6015,91.3781,2.4453,17,1,1.97519,0.83168,0.975411,0.98226,0.000884544,0.874966
158.685,42.4828,1.49427,17,1,0.794788,0.566647,0.967377,0.955785,0.00388016,0.485008
86.7461,-130.545,1.70342,17,1,0.946666,0.585037,0.956426,0.968986,0.00345068,0.331172
122.943,-20.8028,4.41219,25,1,2.41723,0.575089,0.961848,0.969933,0.000881899,0.356563
111.791,-78.7634,3.51918,21,1,2.71229,0.793144,0.978442,0.976904,0.00107979,0.263245
12.3338,-50.3648,2.83879,19,1,2.20086,0.807872,0.973124,0.969381,0.00161689,0.965153
157.464,-20.9703,1.61254,13,1,0.813488,0.524688,0.975171,0.965375,0.00459304,0.38421
50.1679,-33.6255,1.63956,19,1,1.17056,0.757554,0.961431,0.969249,0.00224399,0.337901
117.905,123.299,2.76369,21,1,1.69753,0.646431,0.961947,0.966818,0.000913349,0.318456
4.6557,-138.013,1.14044,8,1,0.784112,0.867674,0.792411,0.901981,0.00862914,0.589027
65.3758,-129.563,3.89572,24,1,2.62258,0.707588,0.963531,0.973446,0.00139011,0.375751
4.47936,52.7789,2.96123,17,1,1.30888,0.542561,0.825026,0.85189,0.0183337,0.749913
15.8848,-91.5643,4.37233,23,1,1.85085,0.44763,0.952616,0.968456,0.00143567,0.313835
105.065,88.933,1.77846,16,1,1.36199,0.803605,0.966227,0.967611,0.00137658,0.850898
109.405,135.869,3.71944,28,1,3.05791,0.864214,0.963906,0.976167,0.00213115,0.643235
24.8257,152.049,2.49778,23,1,2.01114,0.841065,0.971051,0.970053,0.000377736,0.937763
29.4198,-26.2227,1.89291,16,1,1.55025,0.852471,0.982418,0.978598,0.00155216,0.358469
93.7464,-172.372,2.19132,15,1,1.54289,0.725458,0.985687,0.972862,0.00428501,0.730905
21.3186,-136.24,2.12199,18,1,1.19685,0.591625,0.962557,0.966283,0.00245721,0.371329
154.287,151.43,4.1288,29,1,1.51776,0.414247,0.912718,0.952769,0.00101368,0.569684
54.4083,168.327,3.26973,26,1,0.869372,0.285658,0.951188,0.952568,0.00398069,0.579644
123.593,-118.438,2.31077,24,1,1.77985,0.82161,0.944794,0.973854,0.00099716,0.354814
111.146,-3.91942,2.70442,22,1,1.75757,0.677583,0.972034,0.970919,0.00155403,0.354991
161.644,-16.977,2.08874,10,1,1.94762,0.94806,0.9866,0.993261,0.000869096,0.0976717
19.7079,-3.28907,1.10866,9,1,0.659792,0.610833,0.978811,0.97929,0.00109068,0.179591
104.297,174.842,3.02303,23,1,1.67429,0.582673,0.961142,0.964337,0.00361361,0.408643
35.8717,-172.202,1.08344,12,1,0.87664,0.831357,0.973265,0.986091,0.000513394,0.208851
7.03454,143.157,2.7872,15,1,1.97456,0.748346,0.955032,0.888366,0.00709435,0.687646
1.26424,-71.4913,2.22281,9,1,0.893082,0.506715,0.800773,0.864746,0.00903678,0.848237
11.3789,44.1613,3.68049,24,1,2.94483,0.838954,0.96142,0.973918,0.00427446,0.33836
57.6547,139.935,2.34492,19,1,1.74577,0.774493,0.974991,0.97788,0.000246483,0.871763
86.9235,74.6654,2.19983,16,1,1.62866,0.77765,0.961433,0.969118,0.000813677,0.671835
116.107,-0.2238,3.50901,19,1,2.04308,0.598813,0.977594,0.976563,0.00119447,0.655661
111.397,-77.1416,4.46896,26,1,3.13963,0.733459,0.967177,0.975929,0.00189541,0.278254
68.2336,-15.0593,3.75583,25,1,3.04994,0.843144,0.97461,0.976762,0.000345042,0.567634
134.705,81.3623,2.04003,20,1,1.23505,0.644371,0.959835,0.962315,0.00400723,0.385097
42.8595,78.4038,1.22894,14,1,0.508296,0.436486,0.977506,0.957019,0.00344806,0.418737
98.7612,-1.66704,1.48958,14,1,1.16506,0.802171,0.980663,0.981561,0.00232085,0.25093
8.83235,90.5945,0.263276,6,1,0.13783,0.563471,0.963817,0.660277,0.156831,0.994231
114.317,127.434,1.72134,16,1,1.36625,0.823273,0.975278,0.980102,0.00172536,0.255919
159.781,113.713,3.43362,20,1,1.34126,0.413926,0.962177,0.968233,0.00251693,0.349292
61.4355,2.66561,2.89129,26,1,1.93922,0.712428,0.964615,0.960778,0.00127635,0.798618
50.9549,-119.22,2.4078,19,1,1.09859,0.47776,0.966916,0.964021,0.00186343,0.824946
94.6748,-132.494,5.04155,34,1,4.03085,0.840501,0.96938,0.971982,0.000549799,0.643854
114.286,-28.7253,4.87757,25,1,3.98691,0.849221,0.970127,0.980271,0.000355204,0.275738
57.4013,-164.537,1.39781,13,1,0.706161,0.520085,0.97136,0.976365,0.00169257,0.233772
77.9847,-48.224,2.95325,20,1,1.26805,0.449652,0.964701,0.968945,0.000603287,0.633264
60.7278,-113.648,5.08837,28,1,4.27862,0.866938,0.984426,0.977644,0.0017313,0.821883
155.455,-54.4191,1.63077,19,1,1.07589,0.713582,0.93813,0.967572,0.00254304,0.37974
89.5632,78.1922,3.16579,20,1,1.79878,0.595742,0.959295,0.96831,0.00241254,0.313478
92.658,-171.881,4.75189,22,1,3.43728,0.744761,0.976704,0.978688,0.0014732,0.248967
96.7933,-20.3716,1.30102,17,1,0.86989,0.70125,0.967464,0.96659,0.00670382,0.38571
32.5841,111.812,1.687,12,1,1.3646,0.826002,0.979285,0.988625,0.00104574,0.126313
14.2576,-16.8152,2.39271,22,1,1.52682,0.67186,0.965888,0.95638,0.00536278,0.442209
133.284,89.4743,4.63646,26,1,2.36857,0.535067,0.96258,0.968104,0.0013606,0.448163
107.828,136.785,3.62059,25,1,1.85861,0.549065,0.951962,0.962267,0.0021226,0.6158
81.0133,177.505,4.65295,20,1,2.31972,0.516553,0.976961,0.972032,0.00116068,0.410084
26.0118,3.52186,4.17749,22,1,2.2836,0.569307,0.970766,0.973111,0.00140934,0.893533
58.6886,-37.3536,3.7211,25,1,3.09375,0.867252,0.967026,0.980443,0.00236744,0.267094
151.392,-102.778,2.28218,14,1,1.60067,0.721866,0.9895,0.968986,0.0013491,0.676449
22.3032,-110.348,4.62966,36,1,2.73869,0.635773,0.980996,0.932407,0.0021818,0.877946
119.234,69.3572,3.08484,24,1,1.19507,0.409943,0.965721,0.960153,0.005426,0.415441
51.9766,-122.292,2.8984,26,1,2.19523,0.80326,0.959615,0.971642,0.00242267,0.357403
38.9006,-34.0497,1.51882,15,1,0.660252,0.45675,0.966774,0.967091,0.00458551,0.319235
118.884,154.201,2.05393,17,1,1.16209,0.584045,0.983962,0.969984,0.00155501,0.709095
160.588,120.127,1.54769,14,1,0.812939,0.550724,0.953762,0.970474,0.00384385,0.299868
18.8477,-146.805,2.8071,26,1,1.75048,0.661854,0.969555,0.959102,0.000826608,0.449128
52.0293,-59.0451,1.28778,15,1,0.687557,0.56306,0.973391,0.944556,0.0022819,0.97534
45.202,-53.2387,3.14975,23,1,2.46493,0.828592,0.963465,0.973848,0.00330261,0.316182
59.862,119.137,2.03997,19,1,1.12484,0.586046,0.95759,0.96491,0.00584374,0.400838
153.625,-124.21,4.40312,28,1,2.37463,0.570656,0.959384,0.96377,6.23436e-05,0.749683
156.897,-157.287,1.78402,14,1,1.18052,0.690643,0.977889,0.966925,0.00760934,0.407558
38.1858,-117.943,1.94534,16,1,1.4865,0.785587,0.977935,0.98443,0.0013988,0.205891
161.758,164.253,2.98279,16,1,2.61987,0.913626,0.970583,0.984074,0.00186005,0.30395
11.0142,55.1457,2.79943,18,1,0.871989,0.326036,0.96742,0.960591,0.00381982,0.46227
7.69537,85.0471,3.87738,20,1,1.4381,0.390822,0.955129,0.963962,0.00173364,0.435413
8.01432,14.8588,1.28228,9,1,0.858572,0.70521,0.962586,0.888496,0.0200928,0.651235
112.964,8.79796,4.65501,20,1,2.63216,0.581394,0.978932,0.972083,0.0015303,0.304555
107.714,127.291,3.65061,19,1,3.00561,0.845469,0.981777,0.981528,0.00157023,0.255528
80.1789,-106.651,3.4403,18,1,1.98722,0.599102,0.966494,0.974942,0.000796721,0.289174
150.043,30.4658,2.23569,18,1,1.63633,0.767865,0.968926,0.967204,0.00389161,0.591441
150.714,-108.582,2.37719,16,1,1.39163,0.606104,0.989838,0.960379,0.00164698,0.701491
158.851,142.059,4.09561,28,1,1.13157,0.296082,0.950028,0.943344,0.00282137,0.75274
1.06091,-177.726,3.57961,25,1,1.83679,0.9178,0.667508,0.825904,0.0195101,0.89864
90.6974,18.2002,2.76854,22,1,2.06406,0.77804,0.96733,0.976197,0.00321681,0.307858
69.6967,166.548,2.70134,22,1,1.47425,0.571984,0.969714,0.967266,0.0027359,0.763722
110.812,58.5207,3.02599,21,1,1.06536,0.370567,0.962631,0.959211,0.00472117,0.462608
17.73,89.8193,1.50847,11,1,0.924112,0.630594,0.980505,0.972203,0.00310353,0.323903
20.5163,171.515,3.0701,20,1,2.26538,0.772103,0.971452,0.971996,0.00497765,0.342469
135.606,-146.971,1.62751,14,1,1.28247,0.82292,0.969006,0.970815,0.00289842,0.394443
57.1495,151.059,4.47136,26,1,3.46671,0.805911,0.97698,0.978367,0.000489811,0.275838
26.189,-64.3658,4.42812,21,1,3.56913,0.834443,0.968865,0.98433,0.00017586,0.630605
88.2256,-65.9723,1.51896,18,1,0.961017,0.674393,0.959136,0.967076,0.00446511,0.354647
88.6643,-75.7896,3.05053,21,1,1.93402,0.660606,0.970499,0.972137,0.000770205,0.657125
161.757,-11.6072,3.08622,14,1,2.58351,0.85894,0.98447,0.979946,0.00158367,0.252239
88.6945,1.47711,1.9616,18,1,1.12888,0.601034,0.967396,0.966157,0.00108766,0.389383
155.484,-170.85,2.10388,19,1,0.774637,0.416881,0.909825,0.953381,0.0014871,0.528348
46.7153,145.554,4.04514,28,1,3.04976,0.818588,0.944087,0.960487,0.00529143,0.438587
151.145,79.0625,1.11709,7,1,0.954931,0.877357,0.988592,0.978031,0.00164521,0.44369
123.967,22.1181,2.02794,14,1,1.05467,0.540492,0.97479,0.97448,0.00108189,0.312886
13.6131,122.128,1.08153,12,1,0.908609,0.865328,0.976989,0.982347,0.00414242,0.226079
115.325,-110.645,1.74661,15,1,0.736929,0.434292,0.978854,0.971318,0.00306254,0.307537
15.2726,106.694,1.71971,17,1,1.33558,0.813597,0.961385,0.973702,0.00201106,0.332135
111.356,-136.307,3.25648,22,1,2.68127,0.859814,0.964933,0.98063,0.00302615,0.26275
92.5447,119.291,1.01803,7,1,0.820564,0.81002,1,0.986528,0.00262725,0.166284
82.6166,57.8934,3.19385,20,1,2.28552,0.743462,0.975733,0.974543,0.00183281,0.321096
31.3322,-139.023,4.66214,33,1,3.79382,0.85974,0.962376,0.970739,0.000324257,0.911773
26.1926,55.8146,4.30241,31,1,2.98438,0.732819,0.971747,0.952799,0.00114994,0.940521
40.8816,-28.7707,4.7792,28,2,3.81239,0.83859,0.966076,0.970366,0.0029723,0.936248
8.27306,-39.5133,1.98384,16,1,1.5052,0.796171,0.963367,0.968172,0.00149359,0.826798
74.7453,21.9489,3.71774,26,1,2.26817,0.638209,0.9723,0.967822,0.00158579,0.332507
139.157,-145.419,3.05446,20,1,2.21951,0.749559,0.978669,0.97556,0.00084973,0.669403
160.892,-75.4428,4.60677,22,1,2.01465,0.474215,0.936439,0.967872,0.00273147,0.428302
152.37,-53.2618,3.26558,20,1,1.37716,0.459259,0.929308,0.95953,0.00125542,0.740447
160.795,-58.7796,2.0558,13,1,0.931657,0.462402,0.989712,0.973568,0.00386908,0.254151
124.097,-125.214,1.71507,13,1,1.31699,0.79273,0.973639,0.980847,0.0010501,0.248716
4.03509,-15.9591,2.92899,20,1,2.00531,0.75498,0.938174,0.844076,0.00780969,0.786677
53.3791,-101.007,3.26671,21,1,2.66174,0.839874,0.981474,0.979484,0.00178468,0.568313
160.911,105.468,4.4179,23,1,2.51178,0.612889,0.945113,0.964738,0.00144685,0.711976
41.7408,80.4616,1.59986,12,1,1.15357,0.741818,0.97963,0.977775,0.00161989,0.250425
8.46246,104.122,2.11169,16,1,1.23841,0.606068,0.972675,0.973902,0.00306549,0.253367
25.9246,-163.175,4.13071,29,1,2.23165,0.571066,0.968241,0.959817,0.00159979,0.936683
75.0143,-177.588,3.72679,25,1,2.78413,0.779464,0.969287,0.975256,0.00252744,0.335419
64.7608,-81.2117,1.83323,15,1,1.36733,0.762319,0.990898,0.975662,0.00245016,0.669094
